id,=BredPreg,"=if(BredAbort,1,0)",=evsireNAAB,=@date(LACT),=evnumt,=evnum,=evdate,EvGap,Tech,=@date(Pen),"=if(bredsexed,1,0)",BredReas,=@date(dim),=now(apiId),=evloc,=now(owner),=now(BRD),=@date(age),=now(Other2ID),=now(Other5ID),ConceptRate,BredUnk,EvSireBreed,EvSireStudCd,evWeek,=now(Age1BLT),=now(Total),=now(ApiId),EvId,EvTypeShort,=details/units,=details/sire,=details/sexed,=details/bredreason,isChore,InvldBrd,BredPreg,BredAbort,EvSireNAAB,LACT,EvNumT,EvNum,EvDate,Pen,BREDsexed,Proto,DIM,ApiId,EvLoc,Owner,BRD,AGE,Other2ID,Other5ID,BredOpen,BredRes,Age1BLT,Total,details/units,details/sire,details/sexed,details/bredreason,EvType
768705822,false,0,151AN1692,4,3,3,2022-04-07,35,Rigo Trejo,9,1,Lut to Breed,154,3154180,Red Rock Dairy,Red Rock Dairy,Holstein,2031,,,0,false,AN,151,2022-04-03,359,total,3154180,768705822,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-04-07,0,1,Lut to Breed,,768705822,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
769316199,true,0,551AN1609,0,1,1,2022-04-05,,Noe Gonzalez,15,1,Chalk,,8792465,Red Rock Dairy,Red Rock Dairy,Holstein,386,666,,100,false,AN,551,2022-04-03,386,total,8792465,769316199,bred,1,606097,1,Chalk,false,0,true,false,551AN1609,0,1,1,2022-04-05,0,1,,,769316199,Red Rock Dairy,,,,,,false,Preg,,total,1,606097,1,Chalk,Bred
768705893,false,0,151AN1692,3,4,4,2022-04-07,35,Noe Gonzalez,9,1,Lut to Breed,197,3817363,Red Rock Dairy,Red Rock Dairy,Holstein,1573,,,0,false,AN,151,2022-04-03,382,total,3817363,768705893,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,4,4,2022-04-07,0,1,Lut to Breed,,768705893,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
761955695,true,0,551HO4425,0,1,1,2022-03-23,,Noe Gonzalez,14,1,Chalk,,8413329,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,100,false,HO,551,2022-03-20,385,total,8413329,761955695,bred,1,446595,1,Chalk,false,0,true,false,551HO4425,0,1,1,2022-03-23,0,1,,,761955695,Red Rock Dairy,,,,,,false,Preg,,total,1,446595,1,Chalk,Bred
768693614,false,0,551HO4425,1,2,2,2022-04-14,63,Rigo Trejo,2,1,Ovsynch,139,6202472,Red Rock Dairy,Red Rock Dairy,Holstein,795,234,,0,false,HO,551,2022-04-10,385,total,6202472,768693614,bred,1,446595,1,Ovsynch,false,0,false,false,551HO4425,0,2,2,2022-04-14,0,1,Ovsynch,,768693614,Red Rock Dairy,,,,,,true,Open,,total,1,446595,1,Ovsynch,Bred
768705900,false,0,151AN1692,6,3,3,2022-04-07,35,Noe Gonzalez,9,1,Lut to Breed,153,3152250,Red Rock Dairy,Red Rock Dairy,Holstein,2856,,,0,false,AN,151,2022-04-03,796,total,3152250,768705900,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-04-07,0,1,Lut to Breed,,768705900,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
733513078,false,0,151AN1692,4,1,1,2022-03-24,,Rigo Trejo,9,1,Double Ovsynch 2PgF,83,3154203,Red Rock Dairy,Red Rock Dairy,Holstein,2012,,,0,false,AN,151,2022-03-20,381,total,3154203,733513078,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-03-24,0,1,Double Ovsynch 2PgF,,733513078,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
738694517,true,0,151AN1692,3,1,1,2022-03-31,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,83,3817450,Red Rock Dairy,Red Rock Dairy,Holstein,1572,,,100,false,AN,151,2022-03-27,359,total,3817450,738694517,bred,1,606098,1,Double Ovsynch 2PgF,false,0,true,false,151AN1692,0,1,1,2022-03-31,0,1,Double Ovsynch 2PgF,,738694517,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Double Ovsynch 2PgF,Bred
768705909,true,0,151AN1692,5,5,5,2022-04-07,35,Rigo Trejo,9,1,Lut to Breed,220,3155777,Red Rock Dairy,Red Rock Dairy,Holstein,2684,,,100,false,AN,151,2022-04-03,826,total,3155777,768705909,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,5,5,2022-04-07,0,1,Lut to Breed,,768705909,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
759866742,false,0,151AN1692,3,3,3,2022-03-24,35,Noe Gonzalez,9,1,Lut to Breed,153,3156916,Red Rock Dairy,Red Rock Dairy,Holstein,1643,,,0,false,AN,151,2022-03-20,368,total,3156916,759866742,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-03-24,0,1,Lut to Breed,,759866742,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
768705919,false,0,151AN1692,4,5,5,2022-04-07,35,Noe Gonzalez,9,1,Lut to Breed,220,3154007,Red Rock Dairy,Red Rock Dairy,Holstein,2064,,,0,false,AN,151,2022-04-03,341,total,3154007,768705919,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,5,5,2022-04-07,0,1,Lut to Breed,,768705919,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
768693629,true,0,151AN1692,2,2,2,2022-04-07,35,Noe Gonzalez,2,1,Lut to Breed,116,4675344,Red Rock Dairy,Red Rock Dairy,Holstein,1126,,,100,false,AN,151,2022-04-03,388,total,4675344,768693629,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,2,2,2022-04-07,0,1,Lut to Breed,,768693629,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
746747258,false,0,551HO4425,2,1,1,2022-04-14,,Noe Gonzalez,2,1,Double Ovsynch 2PgF,82,4952707,Red Rock Dairy,Red Rock Dairy,Holstein,1094,,,0,false,HO,551,2022-04-10,384,total,4952707,746747258,bred,1,446595,1,Double Ovsynch 2PgF,false,0,false,false,551HO4425,0,1,1,2022-04-14,0,1,Double Ovsynch 2PgF,,746747258,Red Rock Dairy,,,,,,true,Open,,total,1,446595,1,Double Ovsynch 2PgF,Bred
742946168,false,0,551AN1609,2,1,1,2022-04-07,,Rigo Trejo,2,1,Double Ovsynch 2PgF,82,4172952,Red Rock Dairy,Red Rock Dairy,Holstein,1210,,,0,false,AN,551,2022-04-03,389,total,4172952,742946168,bred,1,606097,1,Double Ovsynch 2PgF,false,0,false,false,551AN1609,0,1,1,2022-04-07,0,1,Double Ovsynch 2PgF,,742946168,Red Rock Dairy,,,,,,true,Open,,total,1,606097,1,Double Ovsynch 2PgF,Bred
768705912,false,0,151AN1692,2,2,2,2022-04-07,35,Noe Gonzalez,9,1,Lut to Breed,118,4662866,Red Rock Dairy,Red Rock Dairy,Holstein,1131,,,0,false,AN,151,2022-04-03,387,total,4662866,768705912,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,2,2,2022-04-07,0,1,Lut to Breed,,768705912,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
761955655,true,0,551HO4429,0,1,1,2022-03-23,,Noe Gonzalez,14,0,Chalk,,8490235,Red Rock Dairy,Red Rock Dairy,Holstein,391,666,,100,false,HO,551,2022-03-20,391,total,8490235,761955655,bred,1,446446,0,Chalk,false,0,true,false,551HO4429,0,1,1,2022-03-23,0,0,,,761955655,Red Rock Dairy,,,,,,false,Preg,,total,1,446446,0,Chalk,Bred
768705858,false,0,151AN1692,2,4,4,2022-04-07,35,Noe Gonzalez,9,1,Lut to Breed,186,3159919,Red Rock Dairy,Red Rock Dairy,Holstein,1352,,,0,false,AN,151,2022-04-03,382,total,3159919,768705858,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,4,4,2022-04-07,0,1,Lut to Breed,,768705858,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
769316160,true,0,551HO4425,0,1,1,2022-04-05,,Noe Gonzalez,15,1,Chalk,,10176710,Red Rock Dairy,Red Rock Dairy,Holstein,389,666,,100,false,HO,551,2022-04-03,389,total,10176710,769316160,bred,1,446595,1,Chalk,false,0,true,false,551HO4425,0,1,1,2022-04-05,0,1,,,769316160,Red Rock Dairy,,,,,,false,Preg,,total,1,446595,1,Chalk,Bred
768693582,false,0,151AN1692,2,4,4,2022-04-07,35,Noe Gonzalez,2,1,Lut to Breed,186,3582973,Red Rock Dairy,Red Rock Dairy,Holstein,1296,,,0,false,AN,151,2022-04-03,383,total,3582973,768693582,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,4,4,2022-04-07,0,1,Lut to Breed,,768693582,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
736970062,true,0,551HO4425,1,1,1,2022-03-24,,Rigo Trejo,1,1,Double Ovsynch 2PgF,75,6056212,Red Rock Dairy,Red Rock Dairy,Holstein,735,561,,100,false,HO,551,2022-03-20,387,total,6056212,736970062,bred,1,446595,1,Double Ovsynch 2PgF,false,0,true,false,551HO4425,0,1,1,2022-03-24,0,1,Double Ovsynch 2PgF,,736970062,Red Rock Dairy,,,,,,false,Preg,,total,1,446595,1,Double Ovsynch 2PgF,Bred
768705865,false,0,151AN1692,4,6,6,2022-04-14,49,Noe Gonzalez,9,1,Ovsynch,273,3154690,Red Rock Dairy,Red Rock Dairy,Holstein,2131,,,0,false,AN,151,2022-04-10,344,total,3154690,768705865,bred,1,606098,1,Ovsynch,false,0,false,false,151AN1692,0,6,6,2022-04-14,0,1,Ovsynch,,768705865,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Ovsynch,Bred
740132180,false,0,151AN1692,3,1,1,2022-03-31,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,80,3156402,Red Rock Dairy,Red Rock Dairy,Holstein,1514,,,0,false,AN,151,2022-03-27,349,total,3156402,740132180,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-03-31,0,1,Double Ovsynch 2PgF,,740132180,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
781886802,false,0,151AN1692,2,2,2,2022-05-05,35,Rigo Trejo,10,1,Lut to Breed,118,4049814,Red Rock Dairy,Red Rock Dairy,Holstein,1218,,,0,false,AN,151,2022-05-01,389,total,4049814,781886802,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,2,2,2022-05-05,0,1,Lut to Breed,,781886802,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
768705886,false,0,151AN1692,5,4,4,2022-04-07,35,Rigo Trejo,9,1,Lut to Breed,185,3154453,Red Rock Dairy,Red Rock Dairy,Holstein,2219,,,0,false,AN,151,2022-04-03,362,total,3154453,768705886,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,4,4,2022-04-07,0,1,Lut to Breed,,768705886,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
761955678,false,0,551HO4425,0,3,3,2022-03-23,51,Noe Gonzalez,14,1,Chalk,,7865593,Red Rock Dairy,Red Rock Dairy,Holstein,477,,,0,false,HO,551,2022-03-20,384,total,7865593,761955678,bred,1,446595,1,Chalk,false,0,false,false,551HO4425,0,3,3,2022-03-23,0,1,,,761955678,Red Rock Dairy,,,,,,true,Open,,total,1,446595,1,Chalk,Bred
768693594,false,0,151AN1692,2,2,2,2022-04-07,35,Martin Medrano,2,1,Lut to Breed,113,4246985,Red Rock Dairy,Red Rock Dairy,Holstein,1139,,,0,false,AN,151,2022-04-03,387,total,4246985,768693594,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,2,2,2022-04-07,0,1,Lut to Breed,,768693594,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
759866714,true,0,151AN1692,3,4,4,2022-03-24,35,Martin Medrano,10,1,Lut to Breed,185,3157416,Red Rock Dairy,Red Rock Dairy,Holstein,1753,,,100,false,AN,151,2022-03-20,419,total,3157416,759866714,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,4,4,2022-03-24,0,1,Lut to Breed,,759866714,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
781813080,false,0,551HO4425,0,3,3,2022-05-02,18,Rigo Trejo,14,1,Chalk,,8859360,Red Rock Dairy,Red Rock Dairy,Holstein,421,666,,0,false,HO,551,2022-05-01,385,total,8859360,781813080,bred,1,446595,1,Chalk,false,0,false,false,551HO4425,0,3,3,2022-05-02,0,1,,,781813080,Red Rock Dairy,,,,,,true,Open,,total,1,446595,1,Chalk,Bred
747693400,false,0,551HO4425,1,1,1,2022-04-14,,Martin Medrano,1,1,Double Ovsynch 2PgF,76,6476268,Red Rock Dairy,Red Rock Dairy,Holstein,735,234,,0,false,HO,551,2022-04-10,389,total,6476268,747693400,bred,1,446595,1,Double Ovsynch 2PgF,false,0,false,false,551HO4425,0,1,1,2022-04-14,0,1,Double Ovsynch 2PgF,,747693400,Red Rock Dairy,,,,,,true,Open,,total,1,446595,1,Double Ovsynch 2PgF,Bred
768705189,false,0,151AN1692,6,5,5,2022-04-07,35,Noe Gonzalez,9,1,Lut to Breed,222,3152124,Red Rock Dairy,Red Rock Dairy,Holstein,3065,,,0,false,AN,151,2022-04-03,738,total,3152124,768705189,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,5,5,2022-04-07,0,1,Lut to Breed,,768705189,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
761123491,false,0,551HO4355,1,1,1,2022-05-05,,Martin Medrano,1,1,Double Ovsynch 2PgF,75,6404473,Red Rock Dairy,Red Rock Dairy,Holstein,738,561,,0,false,HO,551,2022-05-01,393,total,6404473,761123491,bred,1,448847,1,Double Ovsynch 2PgF,false,0,false,false,551HO4355,0,1,1,2022-05-05,0,1,Double Ovsynch 2PgF,,761123491,Red Rock Dairy,,,,,,true,Open,,total,1,448847,1,Double Ovsynch 2PgF,Bred
781886115,false,0,151AN1692,2,2,2,2022-05-05,35,Rigo Trejo,10,1,Lut to Breed,117,3700097,Red Rock Dairy,Red Rock Dairy,Holstein,1259,,,0,false,AN,151,2022-05-01,388,total,3700097,781886115,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,2,2,2022-05-05,0,1,Lut to Breed,,781886115,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
751252143,true,0,551HO4355,1,1,1,2022-04-21,,Rigo Trejo,1,1,Double Ovsynch 2PgF,76,6048728,Red Rock Dairy,Red Rock Dairy,Holstein,768,,,100,false,HO,551,2022-04-17,401,total,6048728,751252143,bred,1,448847,1,Double Ovsynch 2PgF,false,0,true,false,551HO4355,0,1,1,2022-04-21,0,1,Double Ovsynch 2PgF,,751252143,Red Rock Dairy,,,,,,false,Preg,,total,1,448847,1,Double Ovsynch 2PgF,Bred
768705198,false,0,151AN1692,2,4,4,2022-04-07,35,Noe Gonzalez,9,1,Lut to Breed,199,3165880,Red Rock Dairy,Red Rock Dairy,Holstein,1334,,,0,false,AN,151,2022-04-03,385,total,3165880,768705198,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,4,4,2022-04-07,0,1,Lut to Breed,,768705198,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
781812397,false,0,551HO4425,0,1,1,2022-05-02,,Rigo Trejo,14,1,Chalk,,8680685,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,0,false,HO,551,2022-05-01,385,total,8680685,781812397,bred,1,446595,1,Chalk,false,0,false,false,551HO4425,0,1,1,2022-05-02,0,1,,,781812397,Red Rock Dairy,,,,,,true,Open,,total,1,446595,1,Chalk,Bred
781886124,false,0,151AN1692,2,4,4,2022-05-12,70,Noe Gonzalez,10,1,Ovsynch,219,3698900,Red Rock Dairy,Red Rock Dairy,Holstein,1265,,,0,false,AN,151,2022-05-08,385,total,3698900,781886124,bred,1,606098,1,Ovsynch,false,0,false,false,151AN1692,0,4,4,2022-05-12,0,1,Ovsynch,,781886124,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Ovsynch,Bred
745648822,false,0,551HO4425,2,1,1,2022-04-14,,Martin Medrano,2,1,Double Ovsynch 2PgF,84,4702244,Red Rock Dairy,Red Rock Dairy,Holstein,1125,,,,true,HO,551,2022-04-10,385,total,4702244,745648822,bred,1,446595,1,Double Ovsynch 2PgF,false,0,false,false,551HO4425,0,1,1,2022-04-14,0,1,Double Ovsynch 2PgF,,745648822,Red Rock Dairy,,,,,,false,Unknown,,total,1,446595,1,Double Ovsynch 2PgF,Bred
781886134,false,0,151AN1692,5,2,2,2022-05-05,35,Rigo Trejo,10,1,Lut to Breed,116,3155016,Red Rock Dairy,Red Rock Dairy,Holstein,2667,,,0,false,AN,151,2022-05-01,813,total,3155016,781886134,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,2,2,2022-05-05,0,1,Lut to Breed,,781886134,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
768705205,false,0,151AN1692,2,5,5,2022-04-14,63,Rigo Trejo,9,1,Ovsynch,248,3707513,Red Rock Dairy,Red Rock Dairy,Holstein,1321,,,,true,AN,151,2022-04-10,387,total,3707513,768705205,bred,1,606098,1,Ovsynch,false,0,false,false,151AN1692,0,5,5,2022-04-14,0,1,Ovsynch,,768705205,Red Rock Dairy,,,,,,false,Unknown,,total,1,606098,1,Ovsynch,Bred
781812404,false,0,151AN1692,0,5,5,2022-05-02,32,Rigo Trejo,14,0,Chalk,,8196491,Red Rock Dairy,Red Rock Dairy,Holstein,480,,,0,false,AN,151,2022-05-01,391,total,8196491,781812404,bred,1,606098,0,Chalk,false,0,false,false,151AN1692,0,5,5,2022-05-02,0,0,,,781812404,Red Rock Dairy,,,,,,true,Open,,total,1,606098,0,Chalk,Bred
791265971,false,0,151AN1692,2,3,3,2022-05-19,35,Noe Gonzalez,2,1,Lut to Breed,152,4606955,Red Rock Dairy,Red Rock Dairy,Holstein,1147,,,0,false,AN,151,2022-05-15,387,total,4606955,791265971,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-05-19,0,1,Lut to Breed,,791265971,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
767537841,true,0,551HO4651,1,1,1,2022-05-19,,Martin Medrano,1,1,Double Ovsynch 2PgF,80,6772782,Red Rock Dairy,Red Rock Dairy,Holstein,739,246,,100,false,HO,551,2022-05-15,386,total,6772782,767537841,bred,1,634463,1,Double Ovsynch 2PgF,false,0,true,false,551HO4651,0,1,1,2022-05-19,0,1,Double Ovsynch 2PgF,,767537841,Red Rock Dairy,,,,,,false,Preg,,total,1,634463,1,Double Ovsynch 2PgF,Bred
759866037,true,0,151AN1692,4,5,5,2022-03-24,35,Noe Gonzalez,10,1,Lut to Breed,249,3154081,Red Rock Dairy,Red Rock Dairy,Holstein,2090,,,100,false,AN,151,2022-03-20,336,total,3154081,759866037,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,5,5,2022-03-24,0,1,Lut to Breed,,759866037,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
768692922,true,0,151AN1692,2,2,2,2022-04-07,35,Rigo Trejo,2,1,Lut to Breed,114,4253962,Red Rock Dairy,Red Rock Dairy,Holstein,1133,,,100,false,AN,151,2022-04-03,388,total,4253962,768692922,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,2,2,2022-04-07,0,1,Lut to Breed,,768692922,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
781886137,false,0,151AN1692,2,3,3,2022-05-05,35,Noe Gonzalez,10,1,Lut to Breed,182,4353607,Red Rock Dairy,Red Rock Dairy,Holstein,1195,,,0,false,AN,151,2022-05-01,387,total,4353607,781886137,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-05-05,0,1,Lut to Breed,,781886137,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
766161543,true,0,551HO4355,1,1,1,2022-05-12,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,75,6040729,Red Rock Dairy,Red Rock Dairy,Holstein,791,345,,100,false,HO,551,2022-05-08,388,total,6040729,766161543,bred,1,448847,1,Double Ovsynch 2PgF,false,0,true,false,551HO4355,0,1,1,2022-05-12,0,1,Double Ovsynch 2PgF,,766161543,Red Rock Dairy,,,,,,false,Preg,,total,1,448847,1,Double Ovsynch 2PgF,Bred
755839623,false,0,151AN1692,2,1,1,2022-04-28,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,79,4321387,Red Rock Dairy,Red Rock Dairy,Holstein,1172,,,0,false,AN,151,2022-04-24,386,total,4321387,755839623,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-04-28,0,1,Double Ovsynch 2PgF,,755839623,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
781886082,true,0,151AN1692,2,2,2,2022-05-12,105,Rigo Trejo,10,1,Ovsynch,188,3976381,Red Rock Dairy,Red Rock Dairy,Holstein,1221,,,100,false,AN,151,2022-05-08,386,total,3976381,781886082,bred,1,606098,1,Ovsynch,false,0,true,false,151AN1692,0,2,2,2022-05-12,0,1,Ovsynch,,781886082,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Ovsynch,Bred
759865985,true,0,151AN1692,4,2,2,2022-03-24,35,Martin Medrano,10,1,Lut to Breed,117,3157026,Red Rock Dairy,Red Rock Dairy,Holstein,1795,,,100,false,AN,151,2022-03-20,345,total,3157026,759865985,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,2,2,2022-03-24,0,1,Lut to Breed,,759865985,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
744522382,false,0,151AN1692,4,1,1,2022-04-07,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,79,3157641,Red Rock Dairy,Red Rock Dairy,Holstein,1997,,,0,false,AN,151,2022-04-03,324,total,3157641,744522382,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-04-07,0,1,Double Ovsynch 2PgF,,744522382,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
781886092,false,0,151AN1692,3,2,2,2022-05-05,35,Rigo Trejo,5,1,Lut to Breed,116,3156463,Red Rock Dairy,Red Rock Dairy,Holstein,1535,,,0,false,AN,151,2022-05-01,391,total,3156463,781886092,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,2,2,2022-05-05,0,1,Lut to Breed,,781886092,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
745050763,true,0,551HO4429,1,1,1,2022-04-07,,Rigo Trejo,1,1,Double Ovsynch 2PgF,75,6467043,Red Rock Dairy,Red Rock Dairy,Holstein,735,126,,100,false,HO,551,2022-04-03,388,total,6467043,745050763,bred,1,446446,1,Double Ovsynch 2PgF,false,0,true,false,551HO4429,0,1,1,2022-04-07,0,1,Double Ovsynch 2PgF,,745050763,Red Rock Dairy,,,,,,false,Preg,,total,1,446446,1,Double Ovsynch 2PgF,Bred
791265929,false,0,151AN1692,1,3,3,2022-05-19,35,Martin Medrano,2,1,Lut to Breed,174,6202472,Red Rock Dairy,Red Rock Dairy,Holstein,830,234,,0,false,AN,151,2022-05-15,385,total,6202472,791265929,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-05-19,0,1,Lut to Breed,,791265929,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
768692880,true,0,151AN1692,3,3,3,2022-04-07,42,Martin Medrano,2,1,Lut to Breed,158,3156072,Red Rock Dairy,Red Rock Dairy,Holstein,1541,,,100,false,AN,151,2022-04-03,348,total,3156072,768692880,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,3,3,2022-04-07,0,1,Lut to Breed,,768692880,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
767840912,true,0,551HO4355,0,2,2,2022-04-02,20,Rigo Trejo,14,0,Chalk,,8458487,Red Rock Dairy,Red Rock Dairy,Holstein,404,,,100,false,HO,551,2022-03-27,384,total,8458487,767840912,bred,1,448847,0,Chalk,false,0,true,false,551HO4355,0,2,2,2022-04-02,0,0,,,767840912,Red Rock Dairy,,,,,,false,Preg,,total,1,448847,0,Chalk,Bred
742945435,true,0,551AN1609,2,1,1,2022-04-07,,Noe Gonzalez,2,1,Double Ovsynch 2PgF,82,4255638,Red Rock Dairy,Red Rock Dairy,Holstein,1134,,,100,false,AN,551,2022-04-03,388,total,4255638,742945435,bred,1,606097,1,Double Ovsynch 2PgF,false,0,true,false,551AN1609,0,1,1,2022-04-07,0,1,Double Ovsynch 2PgF,,742945435,Red Rock Dairy,,,,,,false,Preg,,total,1,606097,1,Double Ovsynch 2PgF,Bred
781886107,true,0,151AN1692,3,2,2,2022-05-05,35,Noe Gonzalez,10,1,Lut to Breed,113,3156045,Red Rock Dairy,Red Rock Dairy,Holstein,1563,,,100,false,AN,151,2022-05-01,357,total,3156045,781886107,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,2,2,2022-05-05,0,1,Lut to Breed,,781886107,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
767840920,false,0,551HO4355,0,2,2,2022-04-02,19,Rigo Trejo,14,0,Chalk,,8458474,Red Rock Dairy,Red Rock Dairy,Holstein,405,,,0,false,HO,551,2022-03-27,386,total,8458474,767840920,bred,1,448847,0,Chalk,false,0,false,false,551HO4355,0,2,2,2022-04-02,0,0,,,767840920,Red Rock Dairy,,,,,,true,Open,,total,1,448847,0,Chalk,Bred
759866086,true,0,151AN1692,3,3,3,2022-03-24,35,Martin Medrano,10,1,Lut to Breed,152,3156399,Red Rock Dairy,Red Rock Dairy,Holstein,1511,,,100,false,AN,151,2022-03-20,360,total,3156399,759866086,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,3,3,2022-03-24,0,1,Lut to Breed,,759866086,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
781886179,false,0,151AN1692,3,3,3,2022-05-12,70,Noe Gonzalez,10,1,Ovsynch,183,3156561,Red Rock Dairy,Red Rock Dairy,Holstein,1697,,,0,false,AN,151,2022-05-08,365,total,3156561,781886179,bred,1,606098,1,Ovsynch,false,0,false,false,151AN1692,0,3,3,2022-05-12,0,1,Ovsynch,,781886179,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Ovsynch,Bred
740131555,true,0,551AN1609,2,1,1,2022-03-31,,Rigo Trejo,2,1,Double Ovsynch 2PgF,80,4591848,Red Rock Dairy,Red Rock Dairy,Holstein,1105,,,100,false,AN,551,2022-03-27,389,total,4591848,740131555,bred,1,606097,1,Double Ovsynch 2PgF,false,0,true,false,551AN1609,0,1,1,2022-03-31,0,1,Double Ovsynch 2PgF,,740131555,Red Rock Dairy,,,,,,false,Preg,,total,1,606097,1,Double Ovsynch 2PgF,Bred
