# Preg,AbortRes,SireBull,LACT,Ev#L,#Ev,Date,EvGap,Tech,Pen,bred.sexed,BredReas,DIM@E,AnId,FarmLoc,AnOwner,BRD,Age(da),Other2ID,Other5ID,ConceptRate,BredUnk,EvSireBreed,EvSireStudCd,evWeek,Age1BLT,Total
1,0,551HO4355,1,2,2,28/04/2022,56,Martin Medrano,1,1,Ovsynch,131,6098964,Red Rock Dairy,Red Rock Dairy,Holstein,799,234,,100,FALSE,HO,551,24/04/2022,397,total
0,0,551AN1609,1,3,3,21/04/2022,35,Rigo Trejo,1,1,Lut to Breed,147,5505325,Red Rock Dairy,Red Rock Dairy,Holstein,880,,,0,FALSE,AN,551,17/04/2022,401,total
0,0,151AN1692,4,2,2,28/04/2022,49,Noe Gonzalez,9,1,Ovsynch,132,3157671,Red Rock Dairy,Red Rock Dairy,Holstein,2026,,,0,FALSE,AN,151,24/04/2022,334,total
0,0,551AN1609,2,2,2,21/04/2022,35,Rigo Trejo,2,1,Lut to Breed,116,3863330,Red Rock Dairy,Red Rock Dairy,Holstein,1272,,,0,FALSE,AN,551,17/04/2022,388,total
0,0,551AN1609,2,2,2,21/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,118,4591859,Red Rock Dairy,Red Rock Dairy,Holstein,1126,,,0,FALSE,AN,551,17/04/2022,387,total
1,0,151AN1692,2,3,3,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,151,4280655,Red Rock Dairy,Red Rock Dairy,Holstein,1178,,,100,FALSE,AN,151,17/04/2022,384,total
0,0,151AN1692,1,3,3,28/04/2022,49,Rigo Trejo,2,1,Ovsynch,165,5799716,Red Rock Dairy,Red Rock Dairy,Holstein,821,123,,0,FALSE,AN,151,24/04/2022,383,total
0,0,151AN1692,2,5,5,21/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,223,3718458,Red Rock Dairy,Red Rock Dairy,Holstein,1233,,,0,FALSE,AN,151,17/04/2022,382,total
0,0,151AN1692,1,4,4,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,186,5848503,Red Rock Dairy,Red Rock Dairy,Holstein,835,,,0,FALSE,AN,151,17/04/2022,385,total
1,0,551AN1609,1,4,4,21/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,183,5903201,Red Rock Dairy,Red Rock Dairy,Holstein,844,,,100,FALSE,AN,551,17/04/2022,386,total
0,0,551AN1609,2,2,2,21/04/2022,35,Rigo Trejo,2,1,Lut to Breed,115,3797527,Red Rock Dairy,Red Rock Dairy,Holstein,1252,,,0,FALSE,AN,551,17/04/2022,387,total
0,0,551AN1609,1,3,3,21/04/2022,35,Rigo Trejo,2,1,Lut to Breed,150,5681504,Red Rock Dairy,Red Rock Dairy,Holstein,898,,,0,FALSE,AN,551,17/04/2022,384,total
1,0,151AN1692,2,3,3,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,148,4016670,Red Rock Dairy,Red Rock Dairy,Holstein,1207,,,100,FALSE,AN,151,17/04/2022,385,total
0,0,551AN1609,1,3,3,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,147,5860243,Red Rock Dairy,Red Rock Dairy,Holstein,830,,,0,FALSE,AN,551,17/04/2022,380,total
0,0,551AN1609,2,2,2,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,114,4199056,Red Rock Dairy,Red Rock Dairy,Holstein,1162,,,0,FALSE,AN,551,17/04/2022,389,total
0,0,151AN1692,1,5,5,21/04/2022,35,Rigo Trejo,2,1,Lut to Breed,218,5519151,Red Rock Dairy,Red Rock Dairy,Holstein,876,,,0,FALSE,AN,151,17/04/2022,383,total
0,0,551AN1609,1,3,3,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,149,5895390,Red Rock Dairy,Red Rock Dairy,Holstein,818,345,,0,FALSE,AN,551,17/04/2022,390,total
0,0,151AN1692,2,3,3,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,154,3474672,Red Rock Dairy,Red Rock Dairy,Holstein,1305,,,0,FALSE,AN,151,17/04/2022,384,total
0,0,551AN1609,2,2,2,21/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,113,4295674,Red Rock Dairy,Red Rock Dairy,Holstein,1174,,,0,FALSE,AN,551,17/04/2022,387,total
0,0,551AN1609,2,2,2,21/04/2022,35,Rigo Trejo,2,1,Lut to Breed,115,4638797,Red Rock Dairy,Red Rock Dairy,Holstein,1112,,,0,FALSE,AN,551,17/04/2022,374,total
1,0,151AN1692,2,3,3,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,151,4220804,Red Rock Dairy,Red Rock Dairy,Holstein,1157,,,100,FALSE,AN,151,17/04/2022,384,total
1,1,151AN1692,2,3,3,21/04/2022,35,Rigo Trejo,2,1,Lut to Breed,151,4327262,Red Rock Dairy,Red Rock Dairy,Holstein,1194,,,100,FALSE,AN,151,17/04/2022,387,total
0,0,551AN1609,2,2,2,21/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,116,4211413,Red Rock Dairy,Red Rock Dairy,Holstein,1160,,,0,FALSE,AN,551,17/04/2022,388,total
1,0,151AN1692,2,3,3,21/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,165,3159903,Red Rock Dairy,Red Rock Dairy,Holstein,1356,,,100,FALSE,AN,151,17/04/2022,387,total
0,0,151AN1692,2,3,3,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,150,4336475,Red Rock Dairy,Red Rock Dairy,Holstein,1191,,,0,FALSE,AN,151,17/04/2022,382,total
1,0,551AN1609,2,2,2,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,116,4209087,Red Rock Dairy,Red Rock Dairy,Holstein,1162,,,100,FALSE,AN,551,17/04/2022,388,total
0,0,551AN1609,2,2,2,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,118,4610558,Red Rock Dairy,Red Rock Dairy,Holstein,1116,,,0,FALSE,AN,551,17/04/2022,386,total
0,0,151AN1692,1,5,5,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,216,5510372,Red Rock Dairy,Red Rock Dairy,Holstein,879,,,0,FALSE,AN,151,17/04/2022,400,total
1,0,551AN1609,1,3,3,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,151,5862177,Red Rock Dairy,Red Rock Dairy,Holstein,828,126,,100,FALSE,AN,551,17/04/2022,385,total
0,0,151AN1692,1,3,3,21/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,151,5841192,Red Rock Dairy,Red Rock Dairy,Holstein,836,,,0,FALSE,AN,151,17/04/2022,386,total
0,0,551AN1609,2,2,2,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,115,4588057,Red Rock Dairy,Red Rock Dairy,Holstein,1128,,,0,FALSE,AN,551,17/04/2022,383,total
1,0,151AN1692,2,4,4,21/04/2022,35,Martin Medrano,2,1,Lut to Breed,186,4410298,Red Rock Dairy,Red Rock Dairy,Holstein,1198,,,100,FALSE,AN,151,17/04/2022,383,total
0,0,551AN1609,1,3,3,21/04/2022,35,Martin Medrano,1,1,Lut to Breed,149,6165169,Red Rock Dairy,Red Rock Dairy,Holstein,806,126,,0,FALSE,AN,551,17/04/2022,386,total
0,0,151AN1692,2,4,4,21/04/2022,35,Rigo Trejo,2,1,Lut to Breed,207,3159935,Red Rock Dairy,Red Rock Dairy,Holstein,1364,,,0,FALSE,AN,151,17/04/2022,401,total
1,0,151AN1692,5,2,2,21/04/2022,35,Rigo Trejo,9,1,Lut to Breed,118,3155414,Red Rock Dairy,Red Rock Dairy,Holstein,2445,,,100,FALSE,AN,151,17/04/2022,414,total
0,0,151AN1692,3,5,5,21/04/2022,35,Rigo Trejo,9,1,Lut to Breed,219,3156773,Red Rock Dairy,Red Rock Dairy,Holstein,1648,,,0,FALSE,AN,151,17/04/2022,374,total
0,0,151AN1692,6,3,3,21/04/2022,42,Rigo Trejo,9,1,Lut to Breed,160,3154478,Red Rock Dairy,Red Rock Dairy,Holstein,2319,,,0,FALSE,AN,151,17/04/2022,941,total
1,0,151AN1692,3,2,2,21/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,113,3156226,Red Rock Dairy,Red Rock Dairy,Holstein,1494,,,100,FALSE,AN,151,17/04/2022,385,total
1,0,151AN1692,3,2,2,21/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,113,3156190,Red Rock Dairy,Red Rock Dairy,Holstein,1579,,,100,FALSE,AN,151,17/04/2022,351,total
1,0,151AN1692,5,3,3,21/04/2022,35,Rigo Trejo,9,1,Lut to Breed,151,3155228,Red Rock Dairy,Red Rock Dairy,Holstein,2410,,,100,FALSE,AN,151,17/04/2022,842,total
1,0,151AN1692,5,5,5,21/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,223,3152289,Red Rock Dairy,Red Rock Dairy,Holstein,2953,,,100,FALSE,AN,151,17/04/2022,1174,total
1,0,151AN1692,5,2,2,21/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,115,3154877,Red Rock Dairy,Red Rock Dairy,Holstein,2177,,,100,FALSE,AN,151,17/04/2022,350,total
0,0,151AN1692,4,4,4,21/04/2022,35,Rigo Trejo,9,1,Lut to Breed,187,3154421,Red Rock Dairy,Red Rock Dairy,Holstein,2061,,,0,FALSE,AN,151,17/04/2022,361,total
0,0,151AN1692,5,2,2,28/04/2022,49,Noe Gonzalez,9,1,Ovsynch,131,3155276,Red Rock Dairy,Red Rock Dairy,Holstein,2417,,,0,FALSE,AN,151,24/04/2022,822,total
0,0,151AN1692,2,2,2,21/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,119,3792227,Red Rock Dairy,Red Rock Dairy,Holstein,1257,,,0,FALSE,AN,151,17/04/2022,434,total
0,0,151AN1692,7,5,5,21/04/2022,35,Rigo Trejo,9,1,Lut to Breed,221,3152872,Red Rock Dairy,Red Rock Dairy,Holstein,3275,,,0,FALSE,AN,151,17/04/2022,804,total
1,0,151AN1692,2,3,3,21/04/2022,35,Rigo Trejo,9,1,Lut to Breed,184,3735686,Red Rock Dairy,Red Rock Dairy,Holstein,1269,,,100,FALSE,AN,151,17/04/2022,384,total
0,0,151AN1692,5,3,3,21/04/2022,35,Rigo Trejo,9,1,Lut to Breed,151,3155608,Red Rock Dairy,Red Rock Dairy,Holstein,2838,,,0,FALSE,AN,151,17/04/2022,1172,total
1,0,151AN1692,2,3,3,21/04/2022,35,Rigo Trejo,9,1,Lut to Breed,150,4333525,Red Rock Dairy,Red Rock Dairy,Holstein,1192,,,100,FALSE,AN,151,17/04/2022,384,total
1,0,551HO4425,0,1,1,19/04/2022,,Noe Gonzalez,14,1,Chalk,,8732118,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,100,FALSE,HO,551,17/04/2022,387,total
1,0,551HO4425,0,1,1,19/04/2022,,Noe Gonzalez,14,1,Chalk,,8728551,Red Rock Dairy,Red Rock Dairy,Holstein,389,666,,100,FALSE,HO,551,17/04/2022,389,total
0,0,551HO4425,0,1,1,19/04/2022,,Noe Gonzalez,14,1,Chalk,,8755308,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,0,FALSE,HO,551,17/04/2022,386,total
1,0,551HO4425,0,1,1,19/04/2022,,Noe Gonzalez,14,1,Chalk,,8729134,Red Rock Dairy,Red Rock Dairy,Holstein,389,,,100,FALSE,HO,551,17/04/2022,389,total
0,0,551h0o4429,0,1,1,19/04/2022,,Noe Gonzalez,14,0,Chalk,,8729120,Red Rock Dairy,Red Rock Dairy,Holstein,389,,,0,FALSE,,,17/04/2022,389,total
0,0,551h0o4429,0,1,1,19/04/2022,,Noe Gonzalez,14,0,Chalk,,8728452,Red Rock Dairy,Red Rock Dairy,Holstein,390,,,0,FALSE,,,17/04/2022,390,total
0,0,551h0o4429,0,1,1,19/04/2022,,Noe Gonzalez,14,0,Chalk,,8796740,Red Rock Dairy,Red Rock Dairy,Holstein,398,,,0,FALSE,,,17/04/2022,398,total
0,0,551HO4425,0,1,1,19/04/2022,,Noe Gonzalez,14,1,Chalk,,8741737,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,0,FALSE,HO,551,17/04/2022,386,total
1,0,551HO4425,0,1,1,19/04/2022,,Noe Gonzalez,14,1,Chalk,,8741645,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,100,FALSE,HO,551,17/04/2022,387,total
0,0,551HO4425,0,3,3,19/04/2022,19,Noe Gonzalez,22,1,Chalk,,8192815,Red Rock Dairy,Red Rock Dairy,Holstein,469,,,0,FALSE,HO,551,17/04/2022,385,total
1,0,551h0o4429,0,1,1,19/04/2022,,Noe Gonzalez,14,0,Chalk,,8732097,Red Rock Dairy,Red Rock Dairy,Holstein,388,,,100,FALSE,,,17/04/2022,388,total
1,0,551h0o4429,0,1,1,19/04/2022,,Noe Gonzalez,14,0,Chalk,,8755310,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,100,FALSE,,,17/04/2022,385,total
1,0,551h0o4429,0,1,1,19/04/2022,,Noe Gonzalez,14,0,Chalk,,8732096,Red Rock Dairy,Red Rock Dairy,Holstein,388,,,100,FALSE,,,17/04/2022,388,total
1,0,551h0o4429,0,2,2,19/04/2022,56,Noe Gonzalez,14,0,Chalk,,8597680,Red Rock Dairy,Red Rock Dairy,Holstein,445,,,100,FALSE,,,17/04/2022,389,total
1,0,151AN1692,0,3,3,20/04/2022,20,Noe Gonzalez,14,0,Chalk,,8486473,Red Rock Dairy,Red Rock Dairy,Holstein,420,666,,100,FALSE,AN,151,17/04/2022,380,total
1,0,551HO4425,0,2,2,20/04/2022,24,Noe Gonzalez,14,1,Chalk,,8881578,Red Rock Dairy,Red Rock Dairy,Holstein,408,,,100,FALSE,HO,551,17/04/2022,384,total
1,0,551h0o4429,0,2,2,20/04/2022,23,Noe Gonzalez,14,0,Chalk,,8584993,Red Rock Dairy,Red Rock Dairy,Holstein,424,,,100,FALSE,,,17/04/2022,401,total
0,0,551HO4425,0,1,1,20/04/2022,,Noe Gonzalez,14,1,Chalk,,8725514,Red Rock Dairy,Red Rock Dairy,Holstein,391,,,0,FALSE,HO,551,17/04/2022,391,total
1,0,551HO4425,0,1,1,20/04/2022,,Noe Gonzalez,14,1,Chalk,,8775143,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,HO,551,17/04/2022,386,total
1,0,151AN1692,0,2,2,20/04/2022,23,Noe Gonzalez,14,0,Chalk,,8450479,Red Rock Dairy,Red Rock Dairy,Holstein,411,666,,100,FALSE,AN,151,17/04/2022,388,total
0,0,151AN1692,0,4,4,21/04/2022,19,Rigo Trejo,14,0,Chalk,,8605318,Red Rock Dairy,Red Rock Dairy,Holstein,446,,,0,FALSE,AN,151,17/04/2022,384,total
1,0,551AN1609,0,2,2,21/04/2022,24,Rigo Trejo,14,1,Chalk,,8450464,Red Rock Dairy,Red Rock Dairy,Holstein,412,666,,100,FALSE,AN,551,17/04/2022,388,total
0,0,551h0o4429,0,1,1,21/04/2022,,Rigo Trejo,14,0,Chalk,,8881577,Red Rock Dairy,Red Rock Dairy,Holstein,409,,,0,FALSE,,,17/04/2022,409,total
1,0,551h0o4429,0,2,2,21/04/2022,24,Rigo Trejo,14,0,Chalk,,8475500,Red Rock Dairy,Red Rock Dairy,Holstein,423,,,100,FALSE,,,17/04/2022,399,total
1,0,551h0o4429,0,2,2,21/04/2022,38,Rigo Trejo,14,0,Chalk,,10176708,Red Rock Dairy,Red Rock Dairy,Holstein,405,,,100,FALSE,,,17/04/2022,367,total
0,0,151AN1692,0,4,4,21/04/2022,24,Rigo Trejo,14,0,Chalk,,8218434,Red Rock Dairy,Red Rock Dairy,Holstein,465,666,,0,FALSE,AN,151,17/04/2022,385,total
1,0,551h0o4429,0,1,1,21/04/2022,,Rigo Trejo,14,0,Chalk,,8729122,Red Rock Dairy,Red Rock Dairy,Holstein,391,,,100,FALSE,,,17/04/2022,391,total
0,0,551h0o4429,0,2,2,21/04/2022,24,Rigo Trejo,14,0,Chalk,,8452954,Red Rock Dairy,Red Rock Dairy,Holstein,410,,,0,FALSE,,,17/04/2022,386,total
1,0,551h0o4429,0,3,3,21/04/2022,20,Rigo Trejo,14,0,Chalk,,8905169,Red Rock Dairy,Red Rock Dairy,Holstein,405,,,100,FALSE,,,17/04/2022,385,total
1,0,151AN1692,0,3,3,22/04/2022,21,Rigo Trejo,14,0,Chalk,,8486474,Red Rock Dairy,Red Rock Dairy,Holstein,422,,,100,FALSE,AN,151,17/04/2022,382,total
1,0,151AN1692,0,3,3,22/04/2022,40,Rigo Trejo,14,0,Chalk,,8605319,Red Rock Dairy,Red Rock Dairy,Holstein,447,,,100,FALSE,AN,151,17/04/2022,388,total
1,0,551HO4425,0,1,1,23/04/2022,,Rigo Trejo,14,1,Chalk,,8657245,Red Rock Dairy,Red Rock Dairy,Holstein,381,,,100,FALSE,HO,551,17/04/2022,381,total
0,0,151AN1692,0,3,3,23/04/2022,21,Rigo Trejo,14,0,Chalk,,8458474,Red Rock Dairy,Red Rock Dairy,Holstein,426,,,0,FALSE,AN,151,17/04/2022,386,total
1,0,151AN1692,0,3,3,23/04/2022,20,Rigo Trejo,21,0,Chalk,,8319447,Red Rock Dairy,Red Rock Dairy,Holstein,478,,,100,FALSE,AN,151,17/04/2022,389,total
1,0,551h0o4429,0,1,1,24/04/2022,,Rigo Trejo,14,0,Chalk,,8656203,Red Rock Dairy,Red Rock Dairy,Holstein,383,,,100,FALSE,,,24/04/2022,383,total
1,0,551h0o4429,0,2,2,24/04/2022,20,Rigo Trejo,14,0,Chalk,,8803185,Red Rock Dairy,Red Rock Dairy,Holstein,403,,,100,FALSE,,,24/04/2022,383,total
1,0,151AN1692,0,2,2,24/04/2022,21,Rigo Trejo,14,0,Chalk,,8475510,Red Rock Dairy,Red Rock Dairy,Holstein,426,,,100,FALSE,AN,151,24/04/2022,405,total
0,0,551h0o4429,0,1,1,24/04/2022,,Rigo Trejo,14,0,Chalk,,8656240,Red Rock Dairy,Red Rock Dairy,Holstein,384,,,0,FALSE,,,24/04/2022,384,total
0,0,551h0o4429,0,1,1,24/04/2022,,Rigo Trejo,14,0,Chalk,,8667736,Red Rock Dairy,Red Rock Dairy,Holstein,382,,,0,FALSE,,,24/04/2022,382,total
1,0,551AN1609,0,1,1,24/04/2022,,Rigo Trejo,14,1,Chalk,,8651281,Red Rock Dairy,Red Rock Dairy,Holstein,384,,,100,FALSE,AN,551,24/04/2022,384,total
1,0,551h0o4429,0,1,1,24/04/2022,,Rigo Trejo,14,0,Chalk,,8656202,Red Rock Dairy,Red Rock Dairy,Holstein,383,,,100,FALSE,,,24/04/2022,383,total
1,0,551h0o4429,0,2,2,24/04/2022,20,Rigo Trejo,14,0,Chalk,,8903414,Red Rock Dairy,Red Rock Dairy,Holstein,409,,,100,FALSE,,,24/04/2022,389,total
0,0,551AN1609,2,2,2,28/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,118,3834322,Red Rock Dairy,Red Rock Dairy,Holstein,1283,,,0,FALSE,AN,551,24/04/2022,385,total
1,0,151AN1692,1,4,4,28/04/2022,35,Rigo Trejo,2,1,Lut to Breed,185,5644863,Red Rock Dairy,Red Rock Dairy,Holstein,912,,,100,FALSE,AN,151,24/04/2022,383,total
1,0,151AN1692,2,5,5,28/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,237,3713704,Red Rock Dairy,Red Rock Dairy,Holstein,1242,,,100,FALSE,AN,151,24/04/2022,386,total
1,0,551AN1609,1,3,3,28/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,148,5840516,Red Rock Dairy,Red Rock Dairy,Holstein,846,123,,100,FALSE,AN,551,24/04/2022,388,total
0,0,151AN1692,1,4,4,28/04/2022,35,Rigo Trejo,2,1,Lut to Breed,182,5862179,Red Rock Dairy,Red Rock Dairy,Holstein,836,234,,0,FALSE,AN,151,24/04/2022,385,total
0,0,151AN1692,1,4,4,28/04/2022,35,Rigo Trejo,2,1,Lut to Breed,184,5848497,Red Rock Dairy,Red Rock Dairy,Holstein,841,561,,0,FALSE,AN,151,24/04/2022,383,total
1,0,151AN1692,2,4,4,28/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,183,4154865,Red Rock Dairy,Red Rock Dairy,Holstein,1236,,,100,FALSE,AN,151,24/04/2022,386,total
1,0,551AN1609,2,2,2,28/04/2022,35,Rigo Trejo,2,1,Lut to Breed,119,4214278,Red Rock Dairy,Red Rock Dairy,Holstein,1167,,,100,FALSE,AN,551,24/04/2022,385,total
0,0,151AN1692,1,5,5,28/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,216,5720355,Red Rock Dairy,Red Rock Dairy,Holstein,916,,,0,FALSE,AN,151,24/04/2022,389,total
0,0,151AN1692,2,3,3,28/04/2022,35,Noe Gonzalez,2,1,Lut to Breed,151,3764323,Red Rock Dairy,Red Rock Dairy,Holstein,1269,,,0,FALSE,AN,151,24/04/2022,384,total
1,0,151AN1692,1,5,5,28/04/2022,35,Rigo Trejo,2,1,Lut to Breed,216,5973815,Red Rock Dairy,Red Rock Dairy,Holstein,869,,,100,FALSE,AN,151,24/04/2022,381,total
1,0,551AN1609,1,3,3,28/04/2022,35,Rigo Trejo,2,1,Lut to Breed,147,5801696,Red Rock Dairy,Red Rock Dairy,Holstein,820,,,100,FALSE,AN,551,24/04/2022,400,total
0,0,151AN1692,2,2,2,28/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,119,4211392,Red Rock Dairy,Red Rock Dairy,Holstein,1168,,,0,FALSE,AN,151,24/04/2022,388,total
1,0,151AN1692,3,2,2,28/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,113,3156021,Red Rock Dairy,Red Rock Dairy,Holstein,1579,,,100,FALSE,AN,151,24/04/2022,379,total
1,0,151AN1692,3,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,113,3156025,Red Rock Dairy,Red Rock Dairy,Holstein,1575,,,100,FALSE,AN,151,24/04/2022,380,total
1,0,151AN1692,6,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,119,3151964,Red Rock Dairy,Red Rock Dairy,Holstein,2961,,,100,FALSE,AN,151,24/04/2022,807,total
1,0,151AN1692,3,4,4,28/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,188,3156916,Red Rock Dairy,Red Rock Dairy,Holstein,1678,,,100,FALSE,AN,151,24/04/2022,368,total
0,0,151AN1692,4,2,2,28/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,118,3154203,Red Rock Dairy,Red Rock Dairy,Holstein,2047,,,0,FALSE,AN,151,24/04/2022,381,total
1,0,151AN1692,3,2,2,05/05/2022,70,Noe Gonzalez,9,1,Ovsynch,148,3156400,Red Rock Dairy,Red Rock Dairy,Holstein,1549,,,100,FALSE,AN,151,01/05/2022,357,total
0,0,151AN1692,3,2,2,28/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,127,3156198,Red Rock Dairy,Red Rock Dairy,Holstein,1602,,,,TRUE,AN,151,24/04/2022,373,total
0,0,151AN1692,8,2,2,28/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,119,3152446,Red Rock Dairy,Red Rock Dairy,Holstein,3557,,,0,FALSE,AN,151,24/04/2022,785,total
1,0,151AN1692,3,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,113,3156465,Red Rock Dairy,Red Rock Dairy,Holstein,1523,,,100,FALSE,AN,151,24/04/2022,387,total
0,0,151AN1692,2,2,2,28/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,115,4609826,Red Rock Dairy,Red Rock Dairy,Holstein,1125,,,0,FALSE,AN,151,24/04/2022,388,total
1,0,151AN1692,3,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,119,3156208,Red Rock Dairy,Red Rock Dairy,Holstein,1595,,,100,FALSE,AN,151,24/04/2022,347,total
0,0,151AN1692,7,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,114,3152071,Red Rock Dairy,Red Rock Dairy,Holstein,3081,,,0,FALSE,AN,151,24/04/2022,785,total
1,0,551AN1609,2,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,119,4613434,Red Rock Dairy,Red Rock Dairy,Holstein,1121,,,100,FALSE,AN,551,24/04/2022,383,total
0,0,551AN1609,2,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,116,4654144,Red Rock Dairy,Red Rock Dairy,Holstein,1154,,,0,FALSE,AN,551,24/04/2022,388,total
0,0,151AN1692,5,2,2,28/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,116,3152180,Red Rock Dairy,Red Rock Dairy,Holstein,2926,,,0,FALSE,AN,151,24/04/2022,1260,total
1,0,151AN1692,3,2,2,28/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,115,3159723,Red Rock Dairy,Red Rock Dairy,Holstein,1480,,,100,FALSE,AN,151,24/04/2022,383,total
0,0,151AN1692,4,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,115,3157577,Red Rock Dairy,Red Rock Dairy,Holstein,1954,,,0,FALSE,AN,151,24/04/2022,344,total
0,0,551AN1609,2,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,115,4255624,Red Rock Dairy,Red Rock Dairy,Holstein,1156,,,0,FALSE,AN,551,24/04/2022,383,total
1,0,151AN1692,5,3,3,28/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,184,3155602,Red Rock Dairy,Red Rock Dairy,Holstein,2861,,,100,FALSE,AN,151,24/04/2022,1166,total
0,0,151AN1692,7,3,3,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,153,3151981,Red Rock Dairy,Red Rock Dairy,Holstein,2998,,,0,FALSE,AN,151,24/04/2022,365,total
0,0,151AN1692,4,4,4,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,184,3157959,Red Rock Dairy,Red Rock Dairy,Holstein,1922,,,0,FALSE,AN,151,24/04/2022,365,total
1,0,151AN1692,2,2,2,28/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,117,3426334,Red Rock Dairy,Red Rock Dairy,Holstein,1310,,,100,FALSE,AN,151,24/04/2022,396,total
0,0,551AN1609,2,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,119,4052345,Red Rock Dairy,Red Rock Dairy,Holstein,1209,,,0,FALSE,AN,551,24/04/2022,387,total
1,0,151AN1692,2,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,119,4342270,Red Rock Dairy,Red Rock Dairy,Holstein,1194,,,100,FALSE,AN,151,24/04/2022,385,total
0,0,151AN1692,4,4,4,28/04/2022,35,Noe Gonzalez,9,1,Lut to Breed,187,3154423,Red Rock Dairy,Red Rock Dairy,Holstein,2069,,,0,FALSE,AN,151,24/04/2022,339,total
0,0,151AN1692,5,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,118,3155505,Red Rock Dairy,Red Rock Dairy,Holstein,2845,,,0,FALSE,AN,151,24/04/2022,1196,total
0,0,151AN1692,5,3,3,05/05/2022,49,Noe Gonzalez,9,1,Ovsynch,163,3155354,Red Rock Dairy,Red Rock Dairy,Holstein,2595,,,0,FALSE,AN,151,01/05/2022,409,total
1,0,151AN1692,5,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,119,3155260,Red Rock Dairy,Red Rock Dairy,Holstein,2417,,,100,FALSE,AN,151,24/04/2022,772,total
1,0,151AN1692,2,4,4,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,185,3783277,Red Rock Dairy,Red Rock Dairy,Holstein,1267,,,100,FALSE,AN,151,24/04/2022,390,total
0,0,151AN1692,3,2,2,28/04/2022,35,Rigo Trejo,9,1,Lut to Breed,113,3156020,Red Rock Dairy,Red Rock Dairy,Holstein,1578,,,0,FALSE,AN,151,24/04/2022,359,total
